Created By,Reported On,Created On,Travel Time,Incident Id,Customer,Location,Contract,Priority,SLA,Servicing Team,Category,Service Type,Subject,Technician,Item Id,Incident Summary,Resolution Summary,Task Summary,Model No,Serial No,ATM ID,Part Number,Service Report No,Task ID,Task Description,Task Type,Task Status,Hours to be Billed,Status,Contact Person,Zone-wise,ATM Installation Date,ATM Age,No. of Years,Intervention Type,Intervention Time,Geo,Day of the Week,Group by Week,WEEKNUM,MONTH,YEAR,Time Taken,Start DateTime,End DateTime,Month
Rakesh,2023-06-26 00:00:00,2023-06-26,0:0:0,118620,Bank 7,Ebene,2022-01-ATM-2,Priority 1,99 Days SLA,SST Technicians,Hardware - SST Technicians,ATM Hardware,CashHandler,Technician 2,3157.0,EBENE - H.O - 6634 - CASH HANDLER FAULTY - CNT RDV WITH ROBERT @ 2:00 PM,Cash handler faulty,"Pick failures and ATM not dispensing. Changed 1 vacuum pump + 1 air filter + 7 bushings/bearings on position 1 & 2. Several test cash and stack test done - tested ok. Pin hole camera tested with camera testing kit, camera tested ok. Image ok from camera - loose connection towards bank DVR. ATM put in service and tested. ATM tested ok.",6634,83-45459795,ATM ID Missing,6634,AT Comprehensive weekdays from 8:00 to 20:00 Sat 8:00-20:00 Sun & PH 8:00-13:00,17794.0,"Pick failures and ATM not dispensing. Changed 1 vacuum pump + 1 air filter + 7 bushings/bearings on position 1 & 2. Several test cash and stack test done - tested ok. Pin hole camera tested with camera testing kit, camera tested ok. Image ok from camera - loose connection towards bank DVR. ATM put in service and tested. ATM tested ok.",Work Request,Closed,110.0,Closed,Contact MRU,Zone 2 (Lower Plaines Wilhems & Black-River),To be determined,7.961643835616439,8 Years old,ATM Interventions,Before 5PM,Mauritius,Mon,,,Jun,2023,01:50:00,2023-06-26 14:50:00,2023-06-26 16:40:00,Jun
Rakesh,2023-06-26 00:00:00,2023-06-26,0:0:0,118625,Bank 9,Bambous,2021-07-ATM-1,Priority 1,99 Days SLA,SST Technicians,Hardware - SST Technicians,ATM Hardware,Journal printer,Technician 2,1322.0,BAMBOUS - 6625 - REPLACE TAKEUP CORE - ON JOURNAL PRINTER - CNT MRS JOTSANA JUMMOODOO - 2021946,Take up core,deliver take up core,6625,83-44577162,ATM ID Missing,6625,ATM- SBM SLA,17846.0,deliver take up core,Work Request,Closed,10.0,Closed,Contact MRU,Zone 2 (Lower Plaines Wilhems & Black-River),To be determined,7.961643835616439,8 Years old,ATM Interventions,Before 5PM,Mauritius,Mon,,,Jun,2023,00:10:00,2023-06-26 12:00:00,2023-06-26 12:10:00,Jun
Rakesh,2023-06-26 00:00:00,2023-06-26,0:0:0,118627,Bank 4,Port-Louis,2023-04-ATM-1,Priority 1,99 Days SLA,SST Technicians,Hardware - SST Technicians,ATM Hardware,Idle/Freeze,Technician 4,4768.0,PORT-LOUIS / SWN - 6634 - ATM BLACKOUT - CNT - MRS SWTINA - 59417512,Fix Power cable on machine Restart application Run several test: completed successfully,Fix Power cable on machine Restart application Run several test: completed successfully,6634,83-43551030,ATM ID Missing,6634,ATM- SBM SLA,17928.0,Fix Power cable on machine Restart application Run several test: completed successfully,Work Request,Closed,75.0,Closed,Contact MRU,Zone 1 (Port-Louis),To be determined,7.961643835616439,8 Years old,ATM Interventions,Before 5PM,Mauritius,Mon,,,Jun,2023,01:15:00,2023-06-26 14:15:00,2023-06-26 15:30:00,Jun
Rakesh,2023-06-26 00:00:00,2023-06-26,0:50,118628,Bank 9,Riviere Du Rempart,2021-11-ATM-2,Priority 1,99 Days SLA,SST Technicians,Hardware - SST Technicians,ATM Hardware,CashHandler,Technician 5,3078.0,QUARTIER MILITAIRE - 6627 - CASH HANDLER FAULTY - SUNANDA - 2021967,SERVICED SNT MODULE,SERVICED SNT MODULE,6627,94-60555924,ATM ID Missing,6627,ATM- SBM SLA,17732.0,SERVICED SNT MODULE,Work Request,Closed,49.0,Closed,Contact MRU,Zone 4 (North&East),To be determined,7.961643835616439,8 Years old,ATM Interventions,Before 5PM,Mauritius,Mon,,,Jun,2023,00:49:00,2023-06-26 14:26:00,2023-06-26 15:15:00,Jun
Rakesh,2023-06-26 00:00:00,2023-06-26,0:0:0,118630,Bank 7,Port-Louis 2 (SWN ),ATM support,Priority 2,99 Days SLA,SST Technicians,Hardware - SST Technicians,ATM Hardware,Cassette,Technician 4,1289.0,MAUBANK ARGONAUTE - CASSETTE 4 FAULTY - CT ROBERT RDV 11:30,"Issue with Cash Handler Trouble shoot: Issue Clean sensor & Belt Shutdown machine Dismantle module, replace D-wheel & Pinch roller Restart application Run several test: completed successfully","Issue with Cash Handler Trouble shoot: Issue Clean sensor & Belt Shutdown machine Dismantle module, replace D-wheel & Pinch roller Restart application Run several test: completed successfully",6634,83-41104201,ATM ID Missing,6634,slal type data,17886.0,"Issue with Cash Handler Trouble shoot: Issue Clean sensor & Belt Shutdown machine Dismantle module, replace D-wheel & Pinch roller Restart application Run several test: completed successfully",Work Request,Closed,125.0,Closed,Contact MRU,Zone 1 (Port-Louis),To be determined,7.961643835616439,8 Years old,ATM Interventions,Before 5PM,Mauritius,Mon,,,Jun,2023,02:05:00,2023-06-26 11:50:00,2023-06-26 13:55:00,Jun
Rakesh,2023-06-26 00:00:00,2023-06-26,0:0:0,118632,Bank 7,Port-Louis 2 (SWN ),ATM support,Priority 2,99 Days SLA,SST Technicians,Hardware - SST Technicians,ATM Hardware,Cassette,Technician 4,1289.0,MAUBANK ARGONAUTE - CASSETTE 4 FAULTY -REPLACE PARTS - CT ROBERT RDV 11:30,"Issue with Cash Handler Trouble shoot: Issue Clean belt, sensor Shutdown machine Dismantle module, Replace D-wheel & Pinch Roller Restart application Run several test: completed successfully","Issue with Cash Handler Trouble shoot: Issue Clean belt, sensor Shutdown machine Dismantle module, Replace D-wheel & Pinch Roller Restart application Run several test: completed successfully",6634,83-41104201,ATM ID Missing,6634,slal type data,17927.0,"Issue with Cash Handler Trouble shoot: Issue Clean belt, sensor Shutdown machine Dismantle module, Replace D-wheel & Pinch Roller Restart application Run several test: completed successfully",Work Request,Closed,120.0,Closed,Contact MRU,Zone 1 (Port-Louis),To be determined,7.961643835616439,8 Years old,ATM Interventions,Before 5PM,Mauritius,Mon,,,Jun,2023,02:00:00,2023-06-26 11:55:00,2023-06-26 13:55:00,Jun
Rakesh,2023-06-26 00:00:00,2023-06-26,0:0:0,118635,Bank 11,Cascavelle,2021-07-ATM-1,Priority 2,99 Days SLA,SST Technicians,Hardware - SST Technicians,ATM Hardware,Bunch Note Acceptor BNA,Technician 2,1697.0,MCB 3337 - CASCAVELLE - BNA FAULTY - CT CHRISTIAN 4072001,GBRU faulty,GBRU faulty When arrived GBRU ok Still check module All good Run test and found ok,6634 GBRU,83-51981016,3337,6634 GBRU,ATM - MCB SLA,17845.0,GBRU faulty When arrived GBRU ok Still check module All good Run test and found ok,Work Request,Closed,40.0,Closed,Contact MRU,Undefined,To be determined,7.961643835616439,8 Years old,ATM Interventions,Before 5PM,Mauritius,Mon,,,Jun,2023,00:40:00,2023-06-26 12:20:00,2023-06-26 13:00:00,Jun
Rakesh,2023-06-26 00:00:00,2023-06-26,0:0:0,118636,Bank 11,Rose-Hill,2021-07-ATM-1,Priority 2,99 Days SLA,SST Technicians,Hardware - SST Technicians,ATM Hardware,GBRU,Technician 2,1697.0,MCB 3103 - ROSE HILL - ATM IS NOT ACCEPTING DEPOSIT - CT STEPHANIE 4072311 - SN NOT GOOD IN SSD,GBRU Faulty,"Removed jammed notes in separator and hand over to bank staff. Belts in separator out of bound. Put back belts in position, cleaned belts and BV module. GBRU initialized ok. Tested with notes - tested ok. ATM put in service and tested. ATM tested ok.",6684 GBRU,94-57696939,3103,6684 GBRU,ATM - MCB SLA,17765.0,"Removed jammed notes in separator and hand over to bank staff. Belts in separator out of bound. Put back belts in position, cleaned belts and BV module. GBRU initialized ok. Tested with notes - tested ok. ATM put in service and tested. ATM tested ok.",Work Request,Closed,50.0,Closed,Contact MRU,Undefined,To be determined,7.961643835616439,8 Years old,ATM Interventions,Before 5PM,Mauritius,Mon,,,Jun,2023,00:50:00,2023-06-26 10:40:00,2023-06-26 11:30:00,Jun
Rakesh,2023-06-26 00:00:00,2023-06-26,0:40,118644,Bank 11,Flacq,2021-07-ATM-1,Priority 3,99 Days SLA,SST Technicians,Hardware - SST Technicians,ATM Hardware,SCPM,Technician 5,1555.0,MCB 3106 - FLACQ - SCPM FAULTY - NOT ACCEPTING CHEQUES - CT HISSEN 4072609,REPAIREDD SCPM REPLACED STACKER BIN ASSY,REPAIREDD SCPM REPLACED STACKER BIN ASSY,6634 TOUCH GBRU CPM,94-57696931,3106,6634 TOUCH GBRU CPM,ATM - MCB SLA,17731.0,REPAIREDD SCPM REPLACED STACKER BIN ASSY,Work Request,Closed,240.0,Closed,Contact MRU,Zone 4 (North&East),To be determined,7.961643835616439,8 Years old,ATM Interventions,Before 5PM,Mauritius,Mon,,,Jun,2023,04:00:00,2023-06-26 10:00:00,2023-06-26 14:00:00,Jun
Rakesh,2023-06-26 00:00:00,2023-06-26,0:0:0,118645,Bank 11,Rose-Belle,2021-07-ATM-1,Priority 1,99 Days SLA,SST Technicians,Hardware - SST Technicians,ATM Hardware,CashHandler,Technician 3,1610.0,MCB 3218 - ROSE BELLE - CASH DISPENSER FAULTY - CT NAMRATA 4072445/46,Cash handler faulty ATM working no fault Diagnostic done - all good Fault recurrent Device logs verified - vacuum system failing Vacuum pump replace SNT sensor clean Carriage tested all good- clean Re calibrate all sensor ATM put in service,Cash handler faulty ATM working no fault Diagnostic done - all good Fault recurrent Device logs verified - vacuum system failing Vacuum pump replace SNT sensor clean Carriage tested all good- clean Re calibrate all sensor ATM put in service,6627 Touch,94-55730459,3218,6627 Touch,ATM - MCB SLA,17818.0,Cash handler faulty ATM working no fault Diagnostic done - all good Fault recurrent Device logs verified - vacuum system failing Vacuum pump replace SNT sensor clean Carriage tested all good- clean Re calibrate all sensor ATM put in service,Work Request,Closed,120.0,Closed,Contact MRU,Zone 3 (Upper Plaines Wilhems & South),To be determined,7.961643835616439,8 Years old,ATM Interventions,Before 5PM,Mauritius,Mon,,,Jun,2023,02:00:00,2023-06-26 10:00:00,2023-06-26 12:00:00,Jun
Rakesh,2023-06-26 00:00:00,2023-06-26,0:0:0,118646,Bank 7,Curepipe,ATM support,Priority 1,99 Days SLA,SST Technicians,Hardware - SST Technicians,ATM Hardware,Card Reader,Technician 3,1310.0,MAUBANK CUREPIPE - CARD READER FAULTY - KHALID 52574127,"Card reader capture rollers broken Magnetic head error Sensor detect card in card reader Card reader change Shutter card reader sps broken All cable, sensor and solenoid replace in shutter Card reader tested - no error","Card reader capture rollers broken Magnetic head error Sensor detect card in card reader Card reader change Shutter card reader sps broken All cable, sensor and solenoid replace in shutter Card reader tested - no error",6684 GBRU,94-57696292,ATM ID Missing,6684 GBRU,slal type data,17817.0,"Card reader capture rollers broken Magnetic head error Sensor detect card in card reader Card reader change Shutter card reader sps broken All cable, sensor and solenoid replace in shutter Card reader tested - no error",Work Request,Closed,165.0,Closed,Contact MRU,Zone 3 (Upper Plaines Wilhems & South),To be determined,7.961643835616439,8 Years old,ATM Interventions,Before 5PM,Mauritius,Mon,,,Jun,2023,02:45:00,2023-06-26 13:15:00,2023-06-26 16:00:00,Jun
Rakesh,2023-06-26 00:00:00,2023-06-26,0:0:0,118647,Bank 2,Location missing,2021-01-ATM-1,Priority 1,99 Days SLA,SST Technicians,Hardware - SST Technicians,ATM Hardware,Card Reader,Technician 4,1907.0,ABSA 1514 - VIP FLACQ - CARD READER FAULTY - CAPTURING CARDS CT BRINKS RDV 17:15,Issue with Card Reader Trouble Shoot: Issue Clean Card Reader Run several test: completed successfully,Issue with Card Reader Trouble Shoot: Issue Clean Card Reader Run several test: completed successfully,6626,83-40284703,ATM ID Missing,6626,ATM - ABSA SLA,17929.0,Issue with Card Reader Trouble Shoot: Issue Clean Card Reader Run several test: completed successfully,Work Request,Closed,60.0,Closed,Contact MRU,Undefined,To be determined,7.961643835616439,8 Years old,ATM Interventions,After 5PM,Mauritius,Mon,,,Jun,2023,01:00:00,2023-06-26 17:05:00,2023-06-26 18:05:00,Jun
Alvin,Date missing,2023-06-26,0:0:0,118648,Bank Sey,Location missing,2021-01-ATM-1,Priority 2,24 Hour SLA,SST Technicians,Hardware - SST Technicians,ATM Hardware,Bunch Note Acceptor BNA,Technician Sey,2147.0,Caravelle 3 Deposit Issue,GBRU Faulty,"Diagnosed. Found Jammed notes at Pre-BV. Removed Jammed notes, Cleaned Bill Validator, Seperator and Escrow. Run test, test Passed. Tested Ok. In Service.",6634,13-55704096,ATM ID Missing,6634,ATM - SLA MCB SEYCHELLES,17771.0,"Diagnosed. Found Jammed notes at Pre-BV. Removed Jammed notes, Cleaned Bill Validator, Seperator and Escrow. Run test, test Passed. Tested Ok. In Service.",Work Request,Closed,45.0,Closed,Contact Sey,Seychelles,To be determined,7.961643835616439,8 Years old,ATM Interventions,Before 5PM,Seychelles,Tue,,,Jun,2023,00:45:00,2023-06-27 08:55:00,2023-06-27 09:40:00,Jun
Rakesh,2023-06-27 00:00:00,2023-06-27,0:0:0,118652,Bank 2,Triolet,2021-01-ATM-1,Priority 2,99 Days SLA,SST Technicians,Hardware - SST Technicians,ATM Hardware,PM,Technician 4,1902.0,SERVICING - ABSA - MU1029 - TRIOLET - 6634 - 83-43549110 - BU,"General servicing done on machine Clean sensor, belt on Cash handler Lubricate Roller & Replace Gear Clean sensor sensor on Card Reader, Receipt Printer & Journal Printer Run several test: completed successfully","General servicing done on machine Clean sensor, belt on Cash handler Lubricate Roller & Replace Gear Clean sensor sensor on Card Reader, Receipt Printer & Journal Printer Run several test: completed successfully",6634,83-43549110,MU1029,6634,ATM - ABSA SLA,17930.0,"General servicing done on machine Clean sensor, belt on Cash handler Lubricate Roller & Replace Gear Clean sensor sensor on Card Reader, Receipt Printer & Journal Printer Run several test: completed successfully",Work Request,Closed,150.0,Closed,Contact MRU,Zone 4 (North&East),To be determined,7.961643835616439,8 Years old,ATM Servicing,Before 5PM,Mauritius,Tue,,,Jun,2023,02:30:00,2023-06-27 10:10:00,2023-06-27 12:40:00,Jun
Rakesh,2023-06-27 00:00:00,2023-06-27,0:0:0,118653,Bank 9,Rose-Belle,2021-07-ATM-1,Priority 2,99 Days SLA,SST Technicians,Hardware - SST Technicians,ATM Hardware,Application issue,Technician 2,1353.0,SBM - ROSE BELLE - 6634 - 83-43548935- APPLICATION ISSUE - DONE 24/06,Software installation,"Smart vista not available. Log in as administrator, delete custom.dat and install EPP4 patch. ATM restarted and ask SBM staff to check for smart vista - cash count done ok , SV checked ok. Test cash done ok. ATM put in service and tested. ATM tested ok.",6634,83-43548935,ATM ID Missing,6634,ATM- SBM SLA,17791.0,"Smart vista not available. Log in as administrator, delete custom.dat and install EPP4 patch. ATM restarted and ask SBM staff to check for smart vista - cash count done ok , SV checked ok. Test cash done ok. ATM put in service and tested. ATM tested ok.",Work Request,Closed,110.0,Closed,Contact MRU,Zone 3 (Upper Plaines Wilhems & South),To be determined,7.961643835616439,8 Years old,ATM Interventions,Before 5PM,Mauritius,Sat,,,Jun,2023,01:50:00,2023-06-24 10:20:00,2023-06-24 12:10:00,Jun
Rakesh,2023-06-27 00:00:00,2023-06-27,0:0:0,118654,Bank 11,Albion,2022-07-ATM-1,Priority 1,99 Days SLA,SST Technicians,Hardware - SST Technicians,ATM Hardware,Card Reader,Technician 2,1353.0,MCB 5403 - ALBION - CARD READER - DONE 25/06 SN NOT GOOD IN SSD,Card reader faulty,Plastic from card jammed. Removed jammed plastic piece from card reader. Cleaned sensors and magnetic head. Car reader tested several times ok. Tested also at fascia to check alignment - tested ok. ATM put in service and tested. ATM tested ok.,6627,94-55728740,5403,6627,ATM-MCB SLA,17790.0,Plastic from card jammed. Removed jammed plastic piece from card reader. Cleaned sensors and magnetic head. Car reader tested several times ok. Tested also at fascia to check alignment - tested ok. ATM put in service and tested. ATM tested ok.,Work Request,Closed,110.0,Closed,Contact MRU,Undefined,To be determined,7.961643835616439,8 Years old,ATM Interventions,Before 5PM,Mauritius,Sat,,,Jun,2023,01:50:00,2023-06-24 10:20:00,2023-06-24 12:10:00,Jun
Alvin,2023-06-22 00:00:00,2023-06-27,0:0:0,118655,Bank Sey,Location missing,2022-01-ATM-1,Priority 1,99 Days SLA,SST Technicians,Hardware - SST Technicians,ATM Hardware,CashHandler,Technician Sey,3730.0,ABSA Mont Fleuri Cash Handler Faulty SS6634: S/N: 83-43549109,Cash Handler Faulty,"Diagnosed. Found Notes Skew when pick up from bottom cassette. Replaced Pick arm and re-seat skew belt on Bottom Pick module. Run test, test Passed. Tested ok. In Service.",6634,83-43549109,ATM ID Missing,6634,ATM-MCB SLA,17764.0,"Diagnosed. Found Notes Skew when pick up from bottom cassette. Replaced Pick arm and re-seat skew belt on Bottom Pick module. Run test, test Passed. Tested ok. In Service.",Work Request,Closed,66.0,Closed,Contact Sey,Seychelles,To be determined,7.961643835616439,8 Years old,ATM Interventions,After 5PM,Seychelles,Thu,,,Jun,2023,01:06:00,2023-06-22 17:45:00,2023-06-22 18:51:00,Jun
Alvin,2023-06-23 00:00:00,2023-06-27,0:0:0,118656,Bank Sey,Location missing,2022-07-ATM-1,Priority 2,99 Days SLA,SST Technicians,Hardware - SST Technicians,ATM Hardware,PM,Technician Sey,4188.0,Nouvobanq La Digue Preventive Maintenance SS6627 S/N: 94-55729420,Preventive Maintenance,"Cleaned Sensors, Belts, Rollers, IMCRW, SNT, Carriage, Receipt and Journal Printer. Lubricate Presenter Core and Pick Modules. Replaced Vacuum Cups (x8) Run test on Devices, Test Passed. Tested Ok. In Service.",6627,94-55729420,ATM ID Missing,6627,ATM-MCB SLA,17766.0,"Cleaned Sensors, Belts, Rollers, IMCRW, SNT, Carriage, Receipt and Journal Printer. Lubricate Presenter Core and Pick Modules. Replaced Vacuum Cups (x8) Run test on Devices, Test Passed. Tested Ok. In Service.",Work Request,Closed,85.0,Closed,Contact Sey,Seychelles,To be determined,7.961643835616439,8 Years old,ATM Servicing,Before 5PM,Seychelles,Fri,,,Jun,2023,01:25:00,2023-06-23 11:50:00,2023-06-23 13:15:00,Jun
Alvin,2023-06-23 00:00:00,2023-06-27,0:0:0,118657,Bank Sey,Location missing,2022-07-ATM-1,Priority 2,99 Days SLA,SST Technicians,Hardware - SST Technicians,ATM Hardware,PM,Technician Sey,4201.0,Nouvobanq Cote Dor Praslin Preventive Maintenance SS6627 S/N: 94-55729419,Preventive Maintenance,"Cleaned Sensors, Belts, Rollers, IMCRW, SNT, Carriage, Receipt and Journal Printer. Lubricate Presenter Core and Pick Modules. Replaced Vacuum Cups (x8) Run test on Devices, Test Passed. Tested Ok. In Service.",6627,94-55729419,ATM ID Missing,6627,ATM-MCB SLA,17767.0,"Cleaned Sensors, Belts, Rollers, IMCRW, SNT, Carriage, Receipt and Journal Printer. Lubricate Presenter Core and Pick Modules. Replaced Vacuum Cups (x8) Run test on Devices, Test Passed. Tested Ok. In Service.",Work Request,Closed,125.0,Closed,Contact Sey,Seychelles,To be determined,7.961643835616439,8 Years old,ATM Servicing,Before 5PM,Seychelles,Fri,,,Jun,2023,02:05:00,2023-06-23 14:05:00,2023-06-23 16:10:00,Jun
